ticketing_stop_id,stop_id,agency_id
ts-H00285P,G00710,Tije
ts-H00288P,G00716,Tije
ts-H00288P,G00715,Tije
ts-H00286P,G00712,Tije
ts-H00287P,G00714,Tije
ts-H00273P,P00095,Tije
ts-H00287P,G00713,Tije
ts-H00286P,G00711,Tije
ts-H00042P,G00566,Tije
ts-H00108P,G00568,Tije
ts-H00288P,G00715,Tije
ts-H00285P,G00709,Tije
ts-H00212P,G00107,Tije
ts-H00213P,G00229,Tije
ts-H00005P,G00110,Tije
ts-H00213P,G00227,Tije
ts-H00212P,G00108,Tije
ts-H00285P,G00710,Tije
ts-H00288P,G00716,Tije
ts-H00090P,G00569,Tije
ts-H00108P,G00567,Tije
ts-H00042P,G00565,Tije
ts-H00286P,G00712,Tije
ts-H00287P,G00714,Tije
ts-H00273P,P00095,Tije
ts-H00273P,P00095,Tije
ts-H00287P,G00713,Tije
ts-H00286P,G00711,Tije
ts-H00042P,G00566,Tije
ts-H00108P,G00568,Tije
ts-H00288P,G00715,Tije
ts-H00285P,G00709,Tije
ts-H00212P,G00107,Tije
ts-H00212P,G00107,Tije
ts-H00005P,G00110,Tije
ts-H00213P,G00227,Tije
ts-H00212P,G00108,Tije
ts-H00285P,G00710,Tije
ts-H00288P,G00716,Tije
ts-H00108P,G00567,Tije
ts-H00042P,G00565,Tije
ts-H00286P,G00712,Tije
ts-H00287P,G00714,Tije
ts-H00273P,P00095,Tije
ts-H00164P,G00074,Tije
ts-H00117P,G00072,Tije
ts-H00135P,G00068,Tije
ts-H00065P,G00070,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00046,Tije
ts-H00092P,G00117,Tije
ts-H00092P,G00120,Tije
ts-H00278P,G00043,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00056,Tije
ts-H00093P,G00060,Tije
ts-H00007P,G00076,Tije
ts-H00164P,G00074,Tije
ts-H00117P,G00072,Tije
ts-H00135P,G00068,Tije
ts-H00065P,G00070,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00093P,G00060,Tije
ts-H00007P,G00076,Tije
ts-H00164P,G00074,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00093P,G00060,Tije
ts-H00007P,G00076,Tije
ts-H00164P,G00074,Tije
ts-H00117P,G00072,Tije
ts-H00135P,G00068,Tije
ts-H00065P,G00070,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00046,Tije
ts-H00131P,G00042,Tije
ts-H00278P,G00043,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00056,Tije
ts-H00093P,G00060,Tije
ts-H00007P,G00076,Tije
ts-H00164P,G00074,Tije
ts-H00093P,G00060,Tije
ts-H00007P,G00076,Tije
ts-H00164P,G00074,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00046,Tije
ts-H00131P,G00042,Tije
ts-H00006P,G00066,Tije
ts-H00117P,G00072,Tije
ts-H00135P,G00068,Tije
ts-H00065P,G00070,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00046,Tije
ts-H00131P,G00042,Tije
ts-H00006P,G00067,Tije
ts-H00006P,G00066,Tije
ts-H00131P,G00753,Tije
ts-H00278P,G00043,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00056,Tije
ts-H00093P,G00060,Tije
ts-H00007P,G00076,Tije
ts-H00164P,G00074,Tije
ts-H00269P,G00640,Tije
ts-H00219S,G00080,Tije
ts-H00099P,G00690,Tije
ts-H00047P,G00023,Tije
ts-H00251P,G00025,Tije
ts-B07663P,G00743,Tije
ts-H00099P,G00692,Tije
ts-H00218S,G00077,Tije
ts-H00269P,G00640,Tije
ts-H00269P,G00640,Tije
ts-H00219S,G00080,Tije
ts-H00218S,G00077,Tije
ts-H00269P,G00640,Tije
ts-H00264P,G00088,Tije
ts-B06577P,G00729,Tije
ts-B06577P,G00729,Tije
ts-H00264P,G00087,Tije
ts-H00269P,G00640,Tije
ts-H00219S,G00080,Tije
ts-H00067P,G00013,Tije
ts-H00023P,G00694,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00015,Tije
ts-H00218S,G00077,Tije
ts-H00269P,G00640,Tije
ts-H00269P,G00640,Tije
ts-H00219S,G00080,Tije
ts-H00218S,G00077,Tije
ts-H00269P,G00640,Tije
ts-B00825P,G00630,Tije
ts-H00052P,G00650,Tije
ts-B00825P,G00630,Tije
ts-B00825P,G00630,Tije
ts-B00825P,G00630,Tije
ts-H00052P,G00650,Tije
ts-B00825P,G00630,Tije
ts-B00825P,G00630,Tije
ts-H00264P,G00087,Tije
ts-H00264P,G00088,Tije
ts-B00825P,G00632,Tije
ts-H00052P,G00650,Tije
ts-B00825P,G00632,Tije
ts-B00825P,G00632,Tije
ts-B06577P,G00728,Tije
ts-B06577P,G00728,Tije
ts-H00052P,G00650,Tije
ts-B00825P,G00632,Tije
ts-H00014P,P00017,Tije
ts-H00265P,G00012,Tije
ts-H00127P,G00009,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00016,Tije
ts-H00176P,G00017,Tije
ts-H00010P,G00747,Tije
ts-H00099P,G00690,Tije
ts-H00047P,G00024,Tije
ts-H00251P,G00027,Tije
ts-H00251P,G00030,Tije
ts-H00047P,G00021,Tije
ts-H00099P,G00692,Tije
ts-H00010P,G00020,Tije
ts-H00176P,G00018,Tije
ts-H00067P,G00014,Tije
ts-H00023P,G00694,Tije
ts-H00127P,G00010,Tije
ts-H00266P,G00083,Tije
ts-H00014P,P00017,Tije
ts-H00014P,P00017,Tije
ts-H00265P,G00012,Tije
ts-H00127P,G00009,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00016,Tije
ts-H00176P,G00017,Tije
ts-H00010P,G00747,Tije
ts-H00099P,G00690,Tije
ts-H00047P,G00024,Tije
ts-H00251P,G00027,Tije
ts-H00022P,G00034,Tije
ts-H00207P,G00038,Tije
ts-H00267S,G00039,Tije
ts-H00131P,G00753,Tije
ts-H00131P,G00751,Tije
ts-H00268S,G00040,Tije
ts-H00207P,G00036,Tije
ts-H00022P,G00031,Tije
ts-H00251P,G00030,Tije
ts-H00047P,G00021,Tije
ts-H00099P,G00692,Tije
ts-H00010P,G00020,Tije
ts-H00176P,G00018,Tije
ts-H00067P,G00014,Tije
ts-H00023P,G00694,Tije
ts-H00127P,G00010,Tije
ts-H00266P,G00083,Tije
ts-H00014P,P00017,Tije
ts-H00014P,P00017,Tije
ts-H00265P,G00012,Tije
ts-H00127P,G00009,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00016,Tije
ts-H00176P,G00017,Tije
ts-H00010P,G00747,Tije
ts-H00099P,G00690,Tije
ts-H00047P,G00024,Tije
ts-H00251P,G00027,Tije
ts-H00022P,G00034,Tije
ts-H00207P,G00038,Tije
ts-H00267S,G00039,Tije
ts-H00131P,G00753,Tije
ts-H00278P,G00045,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00048,Tije
ts-H00131P,G00751,Tije
ts-H00268S,G00040,Tije
ts-H00207P,G00036,Tije
ts-H00022P,G00031,Tije
ts-H00251P,G00030,Tije
ts-H00047P,G00021,Tije
ts-H00099P,G00692,Tije
ts-H00010P,G00020,Tije
ts-H00176P,G00018,Tije
ts-H00067P,G00014,Tije
ts-H00023P,G00694,Tije
ts-H00127P,G00010,Tije
ts-H00266P,G00083,Tije
ts-H00014P,P00017,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00048,Tije
ts-H00131P,G00751,Tije
ts-H00268S,G00040,Tije
ts-H00207P,G00036,Tije
ts-H00022P,G00031,Tije
ts-H00251P,G00030,Tije
ts-H00047P,G00021,Tije
ts-H00099P,G00692,Tije
ts-H00010P,G00020,Tije
ts-H00176P,G00018,Tije
ts-H00067P,G00014,Tije
ts-H00023P,G00694,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00016,Tije
ts-H00176P,G00017,Tije
ts-H00010P,G00747,Tije
ts-H00099P,G00690,Tije
ts-H00047P,G00024,Tije
ts-H00251P,G00027,Tije
ts-H00022P,G00034,Tije
ts-H00207P,G00038,Tije
ts-H00267S,G00039,Tije
ts-H00131P,G00753,Tije
ts-H00278P,G00045,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00048,Tije
ts-H00131P,G00751,Tije
ts-H00268S,G00040,Tije
ts-H00207P,G00036,Tije
ts-H00022P,G00031,Tije
ts-H00022P,G00034,Tije
ts-H00207P,G00038,Tije
ts-H00267S,G00039,Tije
ts-H00131P,G00753,Tije
ts-H00278P,G00045,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00048,Tije
ts-H00131P,G00751,Tije
ts-H00131P,G00753,Tije
ts-H00278P,G00045,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00014P,P00017,Tije
ts-H00265P,G00012,Tije
ts-H00127P,G00009,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00016,Tije
ts-H00176P,G00017,Tije
ts-H00010P,G00020,Tije
ts-H00099P,G00690,Tije
ts-H00047P,G00024,Tije
ts-H00251P,G00027,Tije
ts-H00022P,G00034,Tije
ts-H00207P,G00038,Tije
ts-H00170P,G00163,Tije
ts-H00278P,G00045,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00048,Tije
ts-H00170P,G00166,Tije
ts-H00268S,G00040,Tije
ts-H00207P,G00036,Tije
ts-H00022P,G00031,Tije
ts-H00251P,G00030,Tije
ts-H00047P,G00021,Tije
ts-H00099P,G00692,Tije
ts-H00010P,G00019,Tije
ts-H00176P,G00018,Tije
ts-H00067P,G00014,Tije
ts-H00023P,G00694,Tije
ts-H00127P,G00010,Tije
ts-H00266P,G00083,Tije
ts-H00014P,P00017,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00048,Tije
ts-H00131P,G00751,Tije
ts-H00131P,G00753,Tije
ts-H00278P,G00045,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00014P,P00017,Tije
ts-H00265P,G00012,Tije
ts-H00127P,G00009,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00016,Tije
ts-H00176P,G00017,Tije
ts-H00010P,G00747,Tije
ts-H00099P,G00690,Tije
ts-H00047P,G00024,Tije
ts-H00251P,G00027,Tije
ts-H00022P,G00034,Tije
ts-H00207P,G00038,Tije
ts-H00267S,G00039,Tije
ts-H00131P,G00753,Tije
ts-H00131P,G00751,Tije
ts-H00268S,G00040,Tije
ts-H00207P,G00036,Tije
ts-H00022P,G00031,Tije
ts-H00251P,G00030,Tije
ts-H00047P,G00021,Tije
ts-H00099P,G00692,Tije
ts-H00010P,G00020,Tije
ts-H00176P,G00018,Tije
ts-H00067P,G00014,Tije
ts-H00023P,G00694,Tije
ts-H00127P,G00010,Tije
ts-H00266P,G00083,Tije
ts-H00014P,P00017,Tije
ts-B06577P,G00731,Tije
ts-B06577P,G00731,Tije
ts-B06577P,G00731,Tije
ts-B06577P,G00731,Tije
ts-B06577P,G00731,Tije
ts-H00264P,G00088,Tije
ts-H00264P,G00087,Tije
ts-H00102P,G00372,Tije
ts-H00237P,G00370,Tije
ts-H00264P,G00087,Tije
ts-H00014P,P00017,Tije
ts-H00265P,G00012,Tije
ts-H00127P,G00009,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00016,Tije
ts-H00176P,G00017,Tije
ts-H00010P,G00747,Tije
ts-H00099P,G00690,Tije
ts-H00047P,G00024,Tije
ts-H00251P,G00027,Tije
ts-H00022P,G00034,Tije
ts-H00207P,G00038,Tije
ts-H00267S,G00039,Tije
ts-H00131P,G00753,Tije
ts-H00278P,G00045,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00048,Tije
ts-H00131P,G00751,Tije
ts-H00268S,G00040,Tije
ts-H00207P,G00036,Tije
ts-H00022P,G00031,Tije
ts-H00251P,G00030,Tije
ts-H00047P,G00021,Tije
ts-H00099P,G00692,Tije
ts-H00010P,G00020,Tije
ts-H00176P,G00018,Tije
ts-H00067P,G00014,Tije
ts-H00023P,G00694,Tije
ts-H00127P,G00010,Tije
ts-H00266P,G00083,Tije
ts-H00014P,P00017,Tije
ts-H00014P,P00017,Tije
ts-H00249P,G00583,Tije
ts-H00192P,G00581,Tije
ts-H00036C,G00726,Tije
ts-H00220S,G00433,Tije
ts-H00204S,G00436,Tije
ts-H00250P,G00397,Tije
ts-H00201P,G00400,Tije
ts-H00170P,G00166,Tije
ts-H00278P,G00045,Tije
ts-H00280P,G00687,Tije
ts-H00281P,G00053,Tije
ts-H00133P,G00055,Tije
ts-H00068P,G00057,Tije
ts-H00093P,G00060,Tije
ts-H00093P,G00060,Tije
ts-H00132P,G00064,Tije
ts-H00275P,G00061,Tije
ts-H00068P,G00058,Tije
ts-H00133P,G00054,Tije
ts-H00281P,G00688,Tije
ts-H00280P,G00051,Tije
ts-H00278P,G00048,Tije
ts-H00170P,G00163,Tije
ts-H00201P,G00399,Tije
ts-H00250P,G00398,Tije
ts-H00209S,G00437,Tije
ts-H00224S,G00434,Tije
ts-H00036C,G00724,Tije
ts-H00192P,G00758,Tije
ts-H00249P,G00757,Tije
ts-H00266P,G00083,Tije
ts-H00014P,P00017,Tije
ts-H00052P,G00650,Tije
ts-B00825P,G00663,Tije
ts-H00052P,G00650,Tije
ts-B00825P,G00663,Tije
ts-H00003P,G00241,Tije
ts-H00090P,G00569,Tije
ts-H00224S,G00434,Tije
ts-H00036C,G00723,Tije
ts-H00219S,G00080,Tije
ts-H00027C,G00431,Tije
ts-H00027C,G00429,Tije
ts-H00218S,G00077,Tije
ts-H00036C,G00726,Tije
ts-H00003P,G00241,Tije
ts-H00003P,G00241,Tije
ts-H00090P,G00569,Tije
ts-H00224S,G00434,Tije
ts-H00036C,G00723,Tije
ts-H00219S,G00080,Tije
ts-H00067P,G00014,Tije
ts-H00023P,G00694,Tije
ts-H00127P,G00010,Tije
ts-H00266P,G00083,Tije
ts-H00265P,G00012,Tije
ts-H00127P,G00009,Tije
ts-H00023P,G00696,Tije
ts-H00067P,G00015,Tije
ts-H00218S,G00077,Tije
ts-H00036C,G00726,Tije
ts-H00003P,G00241,Tije
ts-H00213P,G00227,Tije
ts-H00212P,G00106,Tije
ts-H00213P,G00229,Tije
ts-H00184P,G00127,Tije
ts-H00011P,G00622,Tije
ts-H00187P,G00697,Tije
ts-H00004P,G00626,Tije
ts-H00157P,G00092,Tije
ts-H00035P,G00096,Tije
ts-H00199P,G00094,Tije
ts-H00034P,G00098,Tije
ts-H00144P,G00101,Tije
ts-H00194P,G00102,Tije
ts-H00057P,G00104,Tije
ts-H00212P,G00107,Tije
ts-H00116P,G00124,Tije
ts-H00006P,G00066,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00705,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00701,Tije
ts-H00193P,G00154,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00704,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00707,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00006P,G00067,Tije
ts-H00059P,G00123,Tije
ts-H00116P,G00125,Tije
ts-H00212P,G00108,Tije
ts-H00057P,G00105,Tije
ts-H00194P,G00103,Tije
ts-H00144P,G00100,Tije
ts-H00034P,G00099,Tije
ts-H00199P,G00095,Tije
ts-H00035P,G00097,Tije
ts-H00157P,G00093,Tije
ts-H00004P,G00629,Tije
ts-H00187P,G00698,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00170,Tije
ts-H00184P,G00127,Tije
ts-H00011P,G00622,Tije
ts-H00187P,G00697,Tije
ts-H00004P,G00626,Tije
ts-H00157P,G00092,Tije
ts-H00035P,G00096,Tije
ts-H00199P,G00094,Tije
ts-H00034P,G00098,Tije
ts-H00144P,G00101,Tije
ts-H00194P,G00102,Tije
ts-H00057P,G00104,Tije
ts-H00212P,G00107,Tije
ts-H00116P,G00124,Tije
ts-H00058P,G00113,Tije
ts-H00078P,G00114,Tije
ts-H00092P,G00120,Tije
ts-H00155P,G00122,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00705,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00701,Tije
ts-H00193P,G00154,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00704,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00707,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00155P,G00121,Tije
ts-H00092P,G00117,Tije
ts-H00116P,G00125,Tije
ts-H00212P,G00108,Tije
ts-H00057P,G00105,Tije
ts-H00194P,G00103,Tije
ts-H00144P,G00100,Tije
ts-H00034P,G00099,Tije
ts-H00199P,G00095,Tije
ts-H00035P,G00097,Tije
ts-H00157P,G00093,Tije
ts-H00004P,G00629,Tije
ts-H00187P,G00698,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00170,Tije
ts-H00184P,G00127,Tije
ts-H00011P,G00622,Tije
ts-H00187P,G00697,Tije
ts-H00004P,G00626,Tije
ts-H00157P,G00092,Tije
ts-H00035P,G00096,Tije
ts-H00199P,G00094,Tije
ts-H00034P,G00098,Tije
ts-H00144P,G00101,Tije
ts-H00194P,G00102,Tije
ts-H00057P,G00104,Tije
ts-H00212P,G00107,Tije
ts-H00116P,G00124,Tije
ts-H00006P,G00066,Tije
ts-H00059P,G00123,Tije
ts-H00058P,G00113,Tije
ts-H00078P,G00114,Tije
ts-H00092P,G00120,Tije
ts-H00155P,G00122,Tije
ts-H00170P,G00166,Tije
ts-H00200P,G00128,Tije
ts-H00070P,G00705,Tije
ts-H00083P,G00132,Tije
ts-H00077P,G00142,Tije
ts-H00235P,G00148,Tije
ts-H00087P,G00151,Tije
ts-H00046P,G00153,Tije
ts-H00084P,G00701,Tije
ts-H00193P,G00154,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00704,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00707,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00155P,G00121,Tije
ts-H00092P,G00117,Tije
ts-H00116P,G00125,Tije
ts-H00212P,G00108,Tije
ts-H00057P,G00105,Tije
ts-H00194P,G00103,Tije
ts-H00144P,G00100,Tije
ts-H00034P,G00099,Tije
ts-H00199P,G00095,Tije
ts-H00035P,G00097,Tije
ts-H00157P,G00093,Tije
ts-H00004P,G00629,Tije
ts-H00187P,G00698,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00170,Tije
ts-H00193P,G00155,Tije
ts-H00084P,G00704,Tije
ts-H00046P,G00152,Tije
ts-H00087P,G00150,Tije
ts-H00235P,G00149,Tije
ts-H00077P,G00146,Tije
ts-H00083P,G00138,Tije
ts-H00070P,G00707,Tije
ts-H00200P,G00131,Tije
ts-H00170P,G00163,Tije
ts-H00006P,G00067,Tije
ts-H00059P,G00123,Tije
ts-H00116P,G00125,Tije
ts-H00212P,G00108,Tije
ts-H00057P,G00105,Tije
ts-H00194P,G00103,Tije
ts-H00144P,G00100,Tije
ts-H00034P,G00099,Tije
ts-H00199P,G00095,Tije
ts-H00035P,G00097,Tije
ts-H00157P,G00093,Tije
ts-H00004P,G00629,Tije
ts-H00187P,G00698,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00127,Tije
ts-H00284P,P00299,Tije
ts-H00236P,G00659,Tije
ts-H00111P,G00652,Tije
ts-H00253P,G00614,Tije
ts-H00195P,G00657,Tije
ts-H00024P,G00646,Tije
ts-H00143P,G00763,Tije
ts-H00025P,G00649,Tije
ts-H00183P,G00655,Tije
ts-H00183P,G00654,Tije
ts-H00025P,G00648,Tije
ts-H00143P,G00764,Tije
ts-H00024P,G00647,Tije
ts-H00195P,G00656,Tije
ts-H00253P,G00615,Tije
ts-H00110P,G00651,Tije
ts-H00284P,P00299,Tije
ts-H00284P,P00299,Tije
ts-H00236P,G00659,Tije
ts-H00111P,G00652,Tije
ts-H00253P,G00614,Tije
ts-H00195P,G00657,Tije
ts-H00024P,G00646,Tije
ts-H00143P,G00763,Tije
ts-H00025P,G00649,Tije
ts-H00183P,G00655,Tije
ts-H00183P,G00654,Tije
ts-H00025P,G00648,Tije
ts-H00143P,G00764,Tije
ts-H00024P,G00647,Tije
ts-H00195P,G00656,Tije
ts-H00253P,G00615,Tije
ts-H00110P,G00651,Tije
ts-H00284P,P00299,Tije
ts-H00184P,G00126,Tije
ts-H00011P,G00622,Tije
ts-H00187P,G00697,Tije
ts-H00004P,G00626,Tije
ts-H00157P,G00092,Tije
ts-H00035P,G00096,Tije
ts-H00199P,G00094,Tije
ts-H00034P,G00098,Tije
ts-H00144P,G00101,Tije
ts-H00194P,G00102,Tije
ts-H00057P,G00104,Tije
ts-H00212P,G00106,Tije
ts-H00005P,G00110,Tije
ts-H00202P,G00111,Tije
ts-H00045P,G00112,Tije
ts-H00058P,G00113,Tije
ts-H00078P,G00114,Tije
ts-H00092P,G00120,Tije
ts-H00155P,G00122,Tije
ts-H00131P,G00042,Tije
ts-H00006P,G00067,Tije
ts-H00059P,G00123,Tije
ts-H00116P,G00125,Tije
ts-H00212P,G00108,Tije
ts-H00057P,G00105,Tije
ts-H00194P,G00103,Tije
ts-H00144P,G00100,Tije
ts-H00034P,G00099,Tije
ts-H00199P,G00095,Tije
ts-H00035P,G00097,Tije
ts-H00157P,G00093,Tije
ts-H00004P,G00629,Tije
ts-H00187P,G00698,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00126,Tije
ts-H00184P,G00126,Tije
ts-H00011P,G00622,Tije
ts-H00187P,G00697,Tije
ts-H00004P,G00626,Tije
ts-H00157P,G00092,Tije
ts-H00035P,G00096,Tije
ts-H00199P,G00094,Tije
ts-H00034P,G00098,Tije
ts-H00144P,G00101,Tije
ts-H00194P,G00102,Tije
ts-H00057P,G00104,Tije
ts-H00212P,G00106,Tije
ts-H00005P,G00110,Tije
ts-H00202P,G00111,Tije
ts-H00045P,G00112,Tije
ts-H00058P,G00113,Tije
ts-H00078P,G00114,Tije
ts-H00092P,G00120,Tije
ts-H00155P,G00122,Tije
ts-H00131P,G00042,Tije
ts-H00131P,G00041,Tije
ts-H00155P,G00121,Tije
ts-H00092P,G00117,Tije
ts-H00116P,G00125,Tije
ts-H00212P,G00108,Tije
ts-H00057P,G00105,Tije
ts-H00194P,G00103,Tije
ts-H00144P,G00100,Tije
ts-H00034P,G00099,Tije
ts-H00199P,G00095,Tije
ts-H00035P,G00097,Tije
ts-H00157P,G00093,Tije
ts-H00004P,G00629,Tije
ts-H00187P,G00698,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00126,Tije
ts-H00184P,G00126,Tije
ts-H00011P,G00622,Tije
ts-H00187P,G00697,Tije
ts-H00004P,G00626,Tije
ts-H00157P,G00092,Tije
ts-H00035P,G00096,Tije
ts-H00199P,G00094,Tije
ts-H00034P,G00098,Tije
ts-H00144P,G00101,Tije
ts-H00194P,G00102,Tije
ts-H00057P,G00104,Tije
ts-H00212P,G00106,Tije
ts-H00005P,G00110,Tije
ts-H00202P,G00111,Tije
ts-H00045P,G00112,Tije
ts-H00058P,G00113,Tije
ts-H00078P,G00114,Tije
ts-H00092P,G00120,Tije
ts-H00155P,G00122,Tije
ts-H00155P,G00121,Tije
ts-H00092P,G00117,Tije
ts-H00116P,G00125,Tije
ts-H00212P,G00108,Tije
ts-H00057P,G00105,Tije
ts-H00194P,G00103,Tije
ts-H00144P,G00100,Tije
ts-H00034P,G00099,Tije
ts-H00199P,G00095,Tije
ts-H00035P,G00097,Tije
ts-H00157P,G00093,Tije
ts-H00004P,G00629,Tije
ts-H00187P,G00698,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00126,Tije
ts-H00131P,G00042,Tije
ts-H00006P,G00067,Tije
ts-H00059P,G00123,Tije
ts-H00116P,G00125,Tije
ts-H00212P,G00108,Tije
ts-H00057P,G00105,Tije
ts-H00194P,G00103,Tije
ts-H00144P,G00100,Tije
ts-H00034P,G00099,Tije
ts-H00199P,G00095,Tije
ts-H00035P,G00097,Tije
ts-H00157P,G00093,Tije
ts-H00004P,G00629,Tije
ts-H00187P,G00698,Tije
ts-H00011P,G00625,Tije
ts-H00184P,G00126,Tije
